objid,sample,asset_id,gz2_class,category,category_encoded
5.88e+17,original,123703,Ec,Cigar_elliptical,0
5.88e+17,original,123704,Ec,Cigar_elliptical,0
5.88e+17,original,123706,Sc?t,Tight_spiral,2
5.88e+17,original,123707,Sc?t,Tight_spiral,2
5.88e+17,original,123709,Er,Round_elliptical,1
5.88e+17,original,123712,Er(r),Round_elliptical,1
5.88e+17,original,123713,Er(r),Round_elliptical,1
5.88e+17,original,123714,Sc?t,Tight_spiral,2
5.88e+17,original,123715,Sc?t,Tight_spiral,2
5.88e+17,original,123717,Er,Round_elliptical,1
5.88e+17,original,123722,Er,Round_elliptical,1
5.88e+17,original,123724,Sc?t,Tight_spiral,2
5.88e+17,original,123725,Sc?t,Tight_spiral,2
5.88e+17,original,123726,Ec,Cigar_elliptical,0
5.88e+17,original,123727,Sc?t,Tight_spiral,2
5.88e+17,original,123730,Er,Round_elliptical,1
5.88e+17,original,123740,Er(m),Round_elliptical,1
5.88e+17,original,123741,Er(m),Round_elliptical,1
5.88e+17,original,123750,Er,Round_elliptical,1
5.88e+17,original,123758,Er,Round_elliptical,1
5.88e+17,original,123760,Sc?t,Tight_spiral,2
5.88e+17,original,123773,Er,Round_elliptical,1
5.88e+17,original,123783,Er,Round_elliptical,1
5.88e+17,original,123784,Er,Round_elliptical,1
5.88e+17,original,123787,Er,Round_elliptical,1
5.88e+17,original,123788,Ec,Cigar_elliptical,0
5.88e+17,original,123809,Ec,Cigar_elliptical,0
5.88e+17,original,123815,Er(o),Round_elliptical,1
5.88e+17,original,123821,Sc?t(i),Tight_spiral,2
5.88e+17,original,123825,Sc?t(m),Tight_spiral,2
5.88e+17,original,123827,Sc?t,Tight_spiral,2
5.88e+17,original,123828,Sc?t,Tight_spiral,2
5.88e+17,original,123829,Sc?t,Tight_spiral,2
5.88e+17,original,123836,Er,Round_elliptical,1
5.88e+17,original,123846,Er,Round_elliptical,1
5.88e+17,original,123847,Er,Round_elliptical,1
5.88e+17,original,123848,Er,Round_elliptical,1
5.88e+17,original,123850,Er,Round_elliptical,1
5.88e+17,original,123853,Sc?t(i),Tight_spiral,2
5.88e+17,original,123854,Er,Round_elliptical,1
5.88e+17,original,123861,Sc?t,Tight_spiral,2
5.88e+17,original,123870,Er,Round_elliptical,1
5.88e+17,original,123872,Er,Round_elliptical,1
5.88e+17,original,123873,Er,Round_elliptical,1
5.88e+17,original,123879,Sc?t,Tight_spiral,2
5.88e+17,original,123891,Sc?t,Tight_spiral,2
5.88e+17,original,123905,Er(l),Round_elliptical,1
5.88e+17,original,123906,Er(l),Round_elliptical,1
5.88e+17,original,123911,Er,Round_elliptical,1
5.88e+17,original,123912,Er,Round_elliptical,1
5.88e+17,original,123913,Er,Round_elliptical,1
5.88e+17,original,123914,Er,Round_elliptical,1
5.88e+17,original,123915,Er,Round_elliptical,1
5.88e+17,original,123929,Ec,Cigar_elliptical,0
5.88e+17,original,123930,Sc?t(o),Tight_spiral,2
5.88e+17,original,123931,Sc?t(o),Tight_spiral,2
5.88e+17,original,123932,Sc?t(o),Tight_spiral,2
5.88e+17,original,123933,Er,Round_elliptical,1
5.88e+17,original,123934,Er,Round_elliptical,1
5.88e+17,original,123935,Er,Round_elliptical,1
5.88e+17,original,123936,Er,Round_elliptical,1
5.88e+17,original,123937,Er,Round_elliptical,1
5.88e+17,original,123938,Er,Round_elliptical,1
5.88e+17,original,123941,Er,Round_elliptical,1
5.88e+17,original,123952,Er,Round_elliptical,1
5.88e+17,original,123955,Er,Round_elliptical,1
5.88e+17,original,123960,Er,Round_elliptical,1
5.88e+17,original,123963,Er,Round_elliptical,1
5.88e+17,original,123968,Er,Round_elliptical,1
5.88e+17,original,123971,Er,Round_elliptical,1
5.88e+17,original,123972,Ec,Cigar_elliptical,0
5.88e+17,original,123976,Ec,Cigar_elliptical,0
5.88e+17,original,123982,Er,Round_elliptical,1
5.88e+17,original,123983,Er,Round_elliptical,1
5.88e+17,original,123984,Er,Round_elliptical,1
5.88e+17,original,123985,Er,Round_elliptical,1
5.88e+17,original,123986,Er,Round_elliptical,1
5.88e+17,original,123989,Er,Round_elliptical,1
5.88e+17,original,123990,Er,Round_elliptical,1
5.88e+17,original,124009,Er,Round_elliptical,1
5.88e+17,original,124010,Er,Round_elliptical,1
5.88e+17,original,124018,Er,Round_elliptical,1
5.88e+17,original,124023,Sc?t,Tight_spiral,2
5.88e+17,original,124024,Ec,Cigar_elliptical,0
5.88e+17,original,124025,Ec,Cigar_elliptical,0
5.88e+17,original,124026,Ec,Cigar_elliptical,0
5.88e+17,original,124027,Ec,Cigar_elliptical,0
5.88e+17,original,124028,Ec,Cigar_elliptical,0
5.88e+17,original,124044,Er,Round_elliptical,1
5.88e+17,original,124045,Er,Round_elliptical,1
5.88e+17,original,124046,Er,Round_elliptical,1
5.88e+17,original,124050,Er,Round_elliptical,1
5.88e+17,original,124054,Er,Round_elliptical,1
5.88e+17,original,124055,Er,Round_elliptical,1
5.88e+17,original,124060,Er,Round_elliptical,1
5.88e+17,original,124061,Er,Round_elliptical,1
5.88e+17,original,124062,Er(r),Round_elliptical,1
5.88e+17,original,124063,Er(r),Round_elliptical,1
5.88e+17,original,124076,Sc?t,Tight_spiral,2
5.88e+17,original,124077,Sc?t,Tight_spiral,2
5.88e+17,original,124079,Ec,Cigar_elliptical,0
5.88e+17,original,124080,Ec,Cigar_elliptical,0
5.88e+17,original,124082,Er,Round_elliptical,1
5.88e+17,original,124083,Er,Round_elliptical,1
5.88e+17,original,124084,Er,Round_elliptical,1
5.88e+17,original,124085,Er,Round_elliptical,1
5.88e+17,original,124086,Er,Round_elliptical,1
5.88e+17,original,124087,Er,Round_elliptical,1
5.88e+17,original,124088,Er,Round_elliptical,1
5.88e+17,original,124089,Sc?t,Tight_spiral,2
5.88e+17,original,124090,Er,Round_elliptical,1
5.88e+17,original,124091,Sc?t,Tight_spiral,2
5.88e+17,original,124095,Er,Round_elliptical,1
5.88e+17,original,124098,Ec,Cigar_elliptical,0
5.88e+17,original,124099,Er,Round_elliptical,1
5.88e+17,original,124102,Er,Round_elliptical,1
5.88e+17,original,124103,Er,Round_elliptical,1
5.88e+17,original,124104,Er,Round_elliptical,1
5.88e+17,original,124105,Er,Round_elliptical,1
5.88e+17,original,124113,Er,Round_elliptical,1
5.88e+17,original,124116,Ec,Cigar_elliptical,0
5.88e+17,original,124118,Ec,Cigar_elliptical,0
5.88e+17,original,124122,Er,Round_elliptical,1
5.88e+17,original,124123,Ec,Cigar_elliptical,0
5.88e+17,original,124124,Ec,Cigar_elliptical,0
5.88e+17,original,124126,Sc?t,Tight_spiral,2
5.88e+17,original,124129,Er,Round_elliptical,1
5.88e+17,original,124130,Er,Round_elliptical,1
5.88e+17,original,124134,Er,Round_elliptical,1
5.88e+17,original,124135,Er,Round_elliptical,1
5.88e+17,original,124136,Er,Round_elliptical,1
5.88e+17,original,124137,Er,Round_elliptical,1
5.88e+17,original,124141,Er,Round_elliptical,1
5.88e+17,original,124143,Ec,Cigar_elliptical,0
5.88e+17,original,124151,Er,Round_elliptical,1
5.88e+17,original,124152,Er,Round_elliptical,1
5.88e+17,original,124153,Ec,Cigar_elliptical,0
5.88e+17,original,124160,Er,Round_elliptical,1
5.88e+17,original,124174,Er,Round_elliptical,1
5.88e+17,original,124175,Er,Round_elliptical,1
5.88e+17,original,124181,Er,Round_elliptical,1
5.88e+17,original,124182,Er,Round_elliptical,1
5.88e+17,original,124183,Er,Round_elliptical,1
5.88e+17,original,124186,Er,Round_elliptical,1
5.88e+17,original,124187,Er,Round_elliptical,1
5.88e+17,original,124225,Sc?t,Tight_spiral,2
5.88e+17,original,124226,Sc?t,Tight_spiral,2
5.88e+17,original,124227,Er,Round_elliptical,1
5.88e+17,original,124228,Er,Round_elliptical,1
5.88e+17,original,124229,Sc?t,Tight_spiral,2
5.88e+17,original,124233,Er(o),Round_elliptical,1
5.88e+17,original,124234,Er(o),Round_elliptical,1
5.88e+17,original,124237,Er,Round_elliptical,1
5.88e+17,original,124238,Er,Round_elliptical,1
5.88e+17,original,124242,Er,Round_elliptical,1
5.88e+17,original,124243,Ec,Cigar_elliptical,0
5.88e+17,original,124271,Ec,Cigar_elliptical,0
5.88e+17,original,124272,Ec,Cigar_elliptical,0
5.88e+17,original,124279,Er,Round_elliptical,1
5.88e+17,original,124282,Sc?t,Tight_spiral,2
5.88e+17,original,124284,Er,Round_elliptical,1
5.88e+17,original,124286,Sc?t,Tight_spiral,2
5.88e+17,original,124287,Er,Round_elliptical,1
5.88e+17,original,124293,Er,Round_elliptical,1
5.88e+17,original,124294,Er,Round_elliptical,1
5.88e+17,original,124297,Er(o),Round_elliptical,1
5.88e+17,original,124298,Er(o),Round_elliptical,1
5.88e+17,original,124299,Er(o),Round_elliptical,1
5.88e+17,original,124305,Ec,Cigar_elliptical,0
5.88e+17,original,124306,Er,Round_elliptical,1
5.88e+17,original,124307,Er,Round_elliptical,1
5.88e+17,original,124311,Er,Round_elliptical,1
5.88e+17,original,124339,Er,Round_elliptical,1
5.88e+17,original,124345,Er,Round_elliptical,1
5.88e+17,original,124350,Er,Round_elliptical,1
5.88e+17,original,124359,Er(r),Round_elliptical,1
5.88e+17,original,124360,Er(r),Round_elliptical,1
5.88e+17,original,124361,Er(r),Round_elliptical,1
5.88e+17,original,124362,Er(r),Round_elliptical,1
5.88e+17,original,124377,Sc?t,Tight_spiral,2
5.88e+17,original,124388,Er,Round_elliptical,1
5.88e+17,original,124389,Er,Round_elliptical,1
5.88e+17,original,124390,Er,Round_elliptical,1
5.88e+17,original,124392,Er,Round_elliptical,1
5.88e+17,original,124393,Er,Round_elliptical,1
5.88e+17,original,124399,Er,Round_elliptical,1
5.88e+17,original,124400,Er,Round_elliptical,1
5.88e+17,original,124401,Er,Round_elliptical,1
5.88e+17,original,124402,Er,Round_elliptical,1
5.88e+17,original,124403,Er,Round_elliptical,1
5.88e+17,original,124404,Er,Round_elliptical,1
5.88e+17,original,124412,Er,Round_elliptical,1
5.88e+17,original,124414,Er(o),Round_elliptical,1
5.88e+17,original,124415,Er(o),Round_elliptical,1
5.88e+17,original,124416,Er(o),Round_elliptical,1
5.88e+17,original,124417,Er(o),Round_elliptical,1
5.88e+17,original,124418,Er,Round_elliptical,1
5.88e+17,original,124419,Er,Round_elliptical,1
5.88e+17,original,124420,Er,Round_elliptical,1
5.88e+17,original,124421,Er,Round_elliptical,1
5.88e+17,original,124422,Er,Round_elliptical,1
5.88e+17,original,124423,Er,Round_elliptical,1
5.88e+17,original,124429,Er,Round_elliptical,1
5.88e+17,original,124436,Er,Round_elliptical,1
5.88e+17,original,124437,Er,Round_elliptical,1
5.88e+17,original,124451,Er,Round_elliptical,1
5.88e+17,original,124452,Er,Round_elliptical,1
5.88e+17,original,124453,Er,Round_elliptical,1
5.88e+17,original,124454,Er,Round_elliptical,1
5.88e+17,original,124455,Er,Round_elliptical,1
5.88e+17,original,124465,Er,Round_elliptical,1
5.88e+17,original,124466,Er,Round_elliptical,1
5.88e+17,original,124467,Er,Round_elliptical,1
5.88e+17,original,124469,Sc?t,Tight_spiral,2
5.88e+17,original,124475,Er,Round_elliptical,1
5.88e+17,original,124476,Er,Round_elliptical,1
5.88e+17,original,124477,Er,Round_elliptical,1
5.88e+17,original,124478,Er,Round_elliptical,1
5.88e+17,original,124479,Er,Round_elliptical,1
5.88e+17,original,124480,Er,Round_elliptical,1
5.88e+17,original,124481,Er,Round_elliptical,1
5.88e+17,original,124492,Er,Round_elliptical,1
5.88e+17,original,124498,Er,Round_elliptical,1
5.88e+17,original,124501,Er,Round_elliptical,1
5.88e+17,original,124502,Er,Round_elliptical,1
5.88e+17,original,124505,Er,Round_elliptical,1
5.88e+17,original,124506,Er,Round_elliptical,1
5.88e+17,original,124511,Er,Round_elliptical,1
5.88e+17,original,124512,Er,Round_elliptical,1
5.88e+17,original,124514,Sc?t(o),Tight_spiral,2
5.88e+17,original,124515,Sc?t(o),Tight_spiral,2
5.88e+17,original,124516,Sc?t(o),Tight_spiral,2
5.88e+17,original,124519,Er,Round_elliptical,1
5.88e+17,original,124520,Er,Round_elliptical,1
5.88e+17,original,124521,Er,Round_elliptical,1
5.88e+17,original,124522,Er,Round_elliptical,1
5.88e+17,original,124523,Er,Round_elliptical,1
5.88e+17,original,124524,Er,Round_elliptical,1
5.88e+17,original,124530,Ec,Cigar_elliptical,0
5.88e+17,original,124531,Sc?t,Tight_spiral,2
5.88e+17,original,124533,Er,Round_elliptical,1
5.88e+17,original,124535,Sc?t,Tight_spiral,2
5.88e+17,original,124536,Sc?t,Tight_spiral,2
5.88e+17,original,124540,Sc?t,Tight_spiral,2
5.88e+17,original,124541,Sc?t,Tight_spiral,2
5.88e+17,original,124542,Sc?t,Tight_spiral,2
5.88e+17,original,124543,Er,Round_elliptical,1
5.88e+17,original,124551,Ec,Cigar_elliptical,0
5.88e+17,original,124552,Sc?t,Tight_spiral,2
5.88e+17,original,124553,Sc?t,Tight_spiral,2
5.88e+17,original,124556,Er,Round_elliptical,1
5.88e+17,original,124559,Er,Round_elliptical,1
5.88e+17,original,124563,Ec,Cigar_elliptical,0
5.88e+17,original,124564,Ec,Cigar_elliptical,0
5.88e+17,original,124565,Ec,Cigar_elliptical,0
5.88e+17,original,124575,Er,Round_elliptical,1
5.88e+17,original,124577,Ec,Cigar_elliptical,0
5.88e+17,original,124578,Ec,Cigar_elliptical,0
5.88e+17,original,124579,Ec,Cigar_elliptical,0
5.88e+17,original,124580,Ec,Cigar_elliptical,0
5.88e+17,original,124581,Ec,Cigar_elliptical,0
5.88e+17,original,124592,Er,Round_elliptical,1
5.88e+17,original,124599,Sc?t,Tight_spiral,2
5.88e+17,original,124600,Sc?t,Tight_spiral,2
5.88e+17,original,124601,Sc?t,Tight_spiral,2
5.88e+17,original,124606,Er,Round_elliptical,1
5.88e+17,original,124607,Er,Round_elliptical,1
5.88e+17,original,124608,Er,Round_elliptical,1
5.88e+17,original,124610,Sc?t,Tight_spiral,2
5.88e+17,original,124611,Sc?t,Tight_spiral,2
5.88e+17,original,124612,Sc?t,Tight_spiral,2
5.88e+17,original,124616,Er,Round_elliptical,1
5.88e+17,original,124623,Er(l),Round_elliptical,1
5.88e+17,original,124624,Er(l),Round_elliptical,1
5.88e+17,original,124625,Er(l),Round_elliptical,1
5.88e+17,original,124626,Er(l),Round_elliptical,1
5.88e+17,original,124632,Er,Round_elliptical,1
5.88e+17,original,124633,Er,Round_elliptical,1
5.88e+17,original,124634,Er,Round_elliptical,1
5.88e+17,original,124637,Sc?t,Tight_spiral,2
5.88e+17,original,124650,Er,Round_elliptical,1
5.88e+17,original,124651,Er,Round_elliptical,1
5.88e+17,original,124662,Er,Round_elliptical,1
5.88e+17,original,124663,Er,Round_elliptical,1
5.88e+17,original,124668,Ec(o),Cigar_elliptical,0
5.88e+17,original,124669,Ec(o),Cigar_elliptical,0
5.88e+17,original,124672,Er,Round_elliptical,1
5.88e+17,original,124681,Er,Round_elliptical,1
5.88e+17,original,124697,Er,Round_elliptical,1
5.88e+17,original,124698,Er,Round_elliptical,1
5.88e+17,original,124699,Er,Round_elliptical,1
5.88e+17,original,124715,Sc?t(r),Tight_spiral,2
5.88e+17,original,124725,Er,Round_elliptical,1
5.88e+17,original,124729,Er,Round_elliptical,1
5.88e+17,original,124730,Er,Round_elliptical,1
5.88e+17,original,124735,Er,Round_elliptical,1
5.88e+17,original,124748,Sc?t,Tight_spiral,2
5.88e+17,original,124751,Er,Round_elliptical,1
5.88e+17,original,124754,Er,Round_elliptical,1
5.88e+17,original,124755,Er,Round_elliptical,1
5.88e+17,original,124756,Er,Round_elliptical,1
5.88e+17,original,124757,Er,Round_elliptical,1
5.88e+17,original,124758,Er,Round_elliptical,1
5.88e+17,original,124759,Sc?t(d),Tight_spiral,2
5.88e+17,original,124760,Sc?t(r),Tight_spiral,2
5.88e+17,original,124769,Ec(o),Cigar_elliptical,0
5.88e+17,original,124778,Sc?t,Tight_spiral,2
5.88e+17,original,124779,Sc?t,Tight_spiral,2
5.88e+17,original,124794,Ec,Cigar_elliptical,0
5.88e+17,original,124795,Ec,Cigar_elliptical,0
5.88e+17,original,124796,Er,Round_elliptical,1
5.88e+17,original,124797,Er,Round_elliptical,1
5.88e+17,original,124798,Er,Round_elliptical,1
5.88e+17,original,124806,Er,Round_elliptical,1
5.88e+17,original,124814,Er,Round_elliptical,1
5.88e+17,original,124821,Ec,Cigar_elliptical,0
5.88e+17,original,124822,Ec,Cigar_elliptical,0
5.88e+17,original,124823,Ec,Cigar_elliptical,0
5.88e+17,original,124830,Er,Round_elliptical,1
5.88e+17,original,124833,Ec,Cigar_elliptical,0
5.88e+17,original,124838,Er(m),Round_elliptical,1
5.88e+17,original,124840,Er,Round_elliptical,1
5.88e+17,original,124841,Ec,Cigar_elliptical,0
5.88e+17,original,124842,Er,Round_elliptical,1
5.88e+17,original,124843,Er,Round_elliptical,1
5.88e+17,original,124846,Sc?t,Tight_spiral,2
5.88e+17,original,124847,Sc?t,Tight_spiral,2
5.88e+17,original,124849,Er,Round_elliptical,1
5.88e+17,original,124854,Ec,Cigar_elliptical,0
5.88e+17,original,124869,Sc?t,Tight_spiral,2
5.88e+17,original,124870,Sc?t,Tight_spiral,2
5.88e+17,original,124871,Er,Round_elliptical,1
5.88e+17,original,124872,Er,Round_elliptical,1
5.88e+17,original,124873,Er,Round_elliptical,1
5.88e+17,original,124881,Er,Round_elliptical,1
5.88e+17,original,124894,Er,Round_elliptical,1
5.88e+17,original,124896,Sc?t,Tight_spiral,2
5.88e+17,original,124897,Sc?t,Tight_spiral,2
5.88e+17,original,124898,Er,Round_elliptical,1
5.88e+17,original,124899,Er,Round_elliptical,1
5.88e+17,original,124906,Er,Round_elliptical,1
5.88e+17,original,124916,Er,Round_elliptical,1
5.88e+17,original,124920,Er,Round_elliptical,1
5.88e+17,original,124923,Er,Round_elliptical,1
5.88e+17,original,124926,Er,Round_elliptical,1
5.88e+17,original,124927,Er,Round_elliptical,1
5.88e+17,original,124928,Er,Round_elliptical,1
5.88e+17,original,124929,Er,Round_elliptical,1
5.88e+17,original,124930,Er,Round_elliptical,1
5.88e+17,original,124931,Er,Round_elliptical,1
5.88e+17,original,124937,Er,Round_elliptical,1
5.88e+17,original,124945,Sc?t,Tight_spiral,2
5.88e+17,original,124950,Sc?t,Tight_spiral,2
5.88e+17,original,124968,Er,Round_elliptical,1
5.88e+17,original,124969,Er,Round_elliptical,1
5.88e+17,original,124970,Er,Round_elliptical,1
5.88e+17,original,124971,Er,Round_elliptical,1
5.88e+17,original,124972,Er,Round_elliptical,1
5.88e+17,original,124973,Er,Round_elliptical,1
5.88e+17,original,124974,Er,Round_elliptical,1
5.88e+17,original,124975,Er,Round_elliptical,1
5.88e+17,original,124977,Er,Round_elliptical,1
5.88e+17,original,124978,Er,Round_elliptical,1
5.88e+17,original,124983,Ec,Cigar_elliptical,0
5.88e+17,original,124986,Ec,Cigar_elliptical,0
5.88e+17,original,124987,Ec,Cigar_elliptical,0
5.88e+17,original,124988,Ec,Cigar_elliptical,0
5.88e+17,original,124989,Ec,Cigar_elliptical,0
5.88e+17,original,124992,Er,Round_elliptical,1
5.88e+17,original,124999,Er,Round_elliptical,1
5.88e+17,original,125000,Er,Round_elliptical,1
5.88e+17,original,125009,Er,Round_elliptical,1
5.88e+17,original,125014,Er,Round_elliptical,1
5.88e+17,original,125015,Er,Round_elliptical,1
5.88e+17,original,125021,Er,Round_elliptical,1
5.88e+17,original,125022,Ec,Cigar_elliptical,0
5.88e+17,original,125023,Ec,Cigar_elliptical,0
5.88e+17,original,125024,Ec,Cigar_elliptical,0
5.88e+17,original,125025,Sc?t,Tight_spiral,2
5.88e+17,original,125038,Er,Round_elliptical,1
5.88e+17,original,125039,Er,Round_elliptical,1
5.88e+17,original,125040,Er,Round_elliptical,1
5.88e+17,original,125041,Er,Round_elliptical,1
5.88e+17,original,125042,Er,Round_elliptical,1
5.88e+17,original,125043,Er,Round_elliptical,1
5.88e+17,original,125044,Er,Round_elliptical,1
5.88e+17,original,125045,Er,Round_elliptical,1
5.88e+17,original,125046,Er,Round_elliptical,1
5.88e+17,original,125047,Er,Round_elliptical,1
5.88e+17,original,125048,Er,Round_elliptical,1
5.88e+17,original,125049,Er,Round_elliptical,1
5.88e+17,original,125050,Er,Round_elliptical,1
5.88e+17,original,125057,Er,Round_elliptical,1
5.88e+17,original,125066,Er,Round_elliptical,1
5.88e+17,original,125070,Er(d),Round_elliptical,1
5.88e+17,original,125082,Er,Round_elliptical,1
5.88e+17,original,125084,Sc?t,Tight_spiral,2
5.88e+17,original,125102,Er,Round_elliptical,1
5.88e+17,original,125103,Er,Round_elliptical,1
5.88e+17,original,125104,Er,Round_elliptical,1
5.88e+17,original,125107,Sc?t,Tight_spiral,2
5.88e+17,original,125108,Sc?t,Tight_spiral,2
5.88e+17,original,125111,Er,Round_elliptical,1
5.88e+17,original,125112,Er,Round_elliptical,1
5.88e+17,original,125113,Ec,Cigar_elliptical,0
5.88e+17,original,125129,Er,Round_elliptical,1
5.88e+17,original,125130,Er,Round_elliptical,1
5.88e+17,original,125131,Er,Round_elliptical,1
5.88e+17,original,125133,Sc?t,Tight_spiral,2
5.88e+17,original,125134,Ec,Cigar_elliptical,0
5.88e+17,original,125135,Er,Round_elliptical,1
5.88e+17,original,125146,Sc?t,Tight_spiral,2
5.88e+17,original,125147,Sc?t,Tight_spiral,2
5.88e+17,original,125149,Sc?t,Tight_spiral,2
5.88e+17,original,125150,Sc?t,Tight_spiral,2
5.88e+17,original,125151,Sc?t,Tight_spiral,2
5.88e+17,original,125154,Er,Round_elliptical,1
5.88e+17,original,125155,Er,Round_elliptical,1
5.88e+17,original,125157,Er,Round_elliptical,1
5.88e+17,original,125158,Er,Round_elliptical,1
5.88e+17,original,125163,Er,Round_elliptical,1
5.88e+17,original,125164,Er,Round_elliptical,1
5.88e+17,original,125173,Sc?t,Tight_spiral,2
5.88e+17,original,125174,Sc?t,Tight_spiral,2
5.88e+17,original,125175,Sc?t,Tight_spiral,2
5.88e+17,original,125182,Er,Round_elliptical,1
5.88e+17,original,125185,Sc?t,Tight_spiral,2
5.88e+17,original,125203,Er(o),Round_elliptical,1
5.88e+17,original,125204,Er(o),Round_elliptical,1
5.88e+17,original,125205,Er(o),Round_elliptical,1
5.88e+17,original,125206,Er(o),Round_elliptical,1
5.88e+17,original,125207,Er,Round_elliptical,1
5.88e+17,original,125208,Er,Round_elliptical,1
5.88e+17,original,125209,Er,Round_elliptical,1
5.88e+17,original,125226,Ec,Cigar_elliptical,0
5.88e+17,original,125227,Ec,Cigar_elliptical,0
5.88e+17,original,125228,Ec,Cigar_elliptical,0
5.88e+17,original,125232,Sc?t,Tight_spiral,2
5.88e+17,original,125233,Sc?t,Tight_spiral,2
5.88e+17,original,125237,Ec,Cigar_elliptical,0
5.88e+17,original,125238,Er,Round_elliptical,1
5.88e+17,original,125239,Er,Round_elliptical,1
5.88e+17,original,125245,Sc?t,Tight_spiral,2
5.88e+17,original,125258,Sc?t,Tight_spiral,2
5.88e+17,original,125259,Sc?t,Tight_spiral,2
5.88e+17,original,125260,Er,Round_elliptical,1
5.88e+17,original,125266,Er,Round_elliptical,1
5.88e+17,original,125267,Er,Round_elliptical,1
5.88e+17,original,125269,Er,Round_elliptical,1
5.88e+17,original,125270,Er,Round_elliptical,1
5.88e+17,original,125286,Er,Round_elliptical,1
5.88e+17,original,125304,Er,Round_elliptical,1
5.88e+17,original,125305,Er,Round_elliptical,1
5.88e+17,original,125306,Er,Round_elliptical,1
5.88e+17,original,125311,Er,Round_elliptical,1
5.88e+17,original,125312,Ec,Cigar_elliptical,0
5.88e+17,original,125326,Er,Round_elliptical,1
5.88e+17,original,125332,Er,Round_elliptical,1
5.88e+17,original,125337,Er,Round_elliptical,1
5.88e+17,original,125341,Ec,Cigar_elliptical,0
5.88e+17,original,125347,Ec,Cigar_elliptical,0
5.88e+17,original,125348,Ec,Cigar_elliptical,0
5.88e+17,original,125349,Sc?t,Tight_spiral,2
5.88e+17,original,125350,Sc?t,Tight_spiral,2
5.88e+17,original,125351,Sc?t,Tight_spiral,2
5.88e+17,original,125352,Sc?t,Tight_spiral,2
5.88e+17,original,125355,Sc?t,Tight_spiral,2
5.88e+17,original,125364,Er,Round_elliptical,1
5.88e+17,original,125373,Er,Round_elliptical,1
5.88e+17,original,125374,Sc?t,Tight_spiral,2
5.88e+17,original,125378,Er(o),Round_elliptical,1
5.88e+17,original,125379,Er,Round_elliptical,1
5.88e+17,original,125380,Er,Round_elliptical,1
5.88e+17,original,125384,Er,Round_elliptical,1
5.88e+17,original,125385,Er,Round_elliptical,1
5.88e+17,original,125386,Er,Round_elliptical,1
5.88e+17,original,125387,Er,Round_elliptical,1
5.88e+17,original,125407,Sc?t,Tight_spiral,2
5.88e+17,original,125412,Sc?t,Tight_spiral,2
5.88e+17,original,125421,Er,Round_elliptical,1
5.88e+17,original,125422,Ec,Cigar_elliptical,0
5.88e+17,original,125423,Ec,Cigar_elliptical,0
5.88e+17,original,125431,Sc?t,Tight_spiral,2
5.88e+17,original,125433,Sc?t,Tight_spiral,2
5.88e+17,original,125434,Sc?t,Tight_spiral,2
5.88e+17,original,125435,Sc?t,Tight_spiral,2
5.88e+17,original,125438,Sc?t,Tight_spiral,2
5.88e+17,original,125439,Sc?t,Tight_spiral,2
5.88e+17,original,125449,Er,Round_elliptical,1
5.88e+17,original,125450,Er,Round_elliptical,1
5.88e+17,original,125451,Er,Round_elliptical,1
5.88e+17,original,125457,Er,Round_elliptical,1
5.88e+17,original,125461,Er,Round_elliptical,1
5.88e+17,original,125463,Er(i),Round_elliptical,1
5.88e+17,original,125467,Er,Round_elliptical,1
5.88e+17,original,125478,Ec,Cigar_elliptical,0
5.88e+17,original,125494,Er,Round_elliptical,1
5.88e+17,original,125495,Er,Round_elliptical,1
5.88e+17,original,125498,Er,Round_elliptical,1
5.88e+17,original,125500,Ec,Cigar_elliptical,0
5.88e+17,original,125514,Ec,Cigar_elliptical,0
5.88e+17,original,125523,Er,Round_elliptical,1
5.88e+17,original,125524,Er,Round_elliptical,1
5.88e+17,original,125550,Er,Round_elliptical,1
5.88e+17,original,125551,Er,Round_elliptical,1
5.88e+17,original,125552,Er,Round_elliptical,1
5.88e+17,original,125561,Er,Round_elliptical,1
5.88e+17,original,125578,Er,Round_elliptical,1
5.88e+17,original,125579,Er,Round_elliptical,1
5.88e+17,original,125581,Er,Round_elliptical,1
5.88e+17,original,125582,Er,Round_elliptical,1
5.88e+17,original,125583,Er,Round_elliptical,1
5.88e+17,original,125584,Er,Round_elliptical,1
5.88e+17,original,125585,Er,Round_elliptical,1
5.88e+17,original,125586,Er,Round_elliptical,1
5.88e+17,original,125587,Er,Round_elliptical,1
5.88e+17,original,125596,Er,Round_elliptical,1
5.88e+17,original,125612,Er,Round_elliptical,1
5.88e+17,original,125613,Er,Round_elliptical,1
5.88e+17,original,125614,Ec(m),Cigar_elliptical,0
5.88e+17,original,125615,Ec(m),Cigar_elliptical,0
5.88e+17,original,125622,Er,Round_elliptical,1
5.88e+17,original,125642,Er,Round_elliptical,1
5.88e+17,original,125646,Er,Round_elliptical,1
5.88e+17,original,125647,Er,Round_elliptical,1
5.88e+17,original,125652,Er,Round_elliptical,1
5.88e+17,original,125653,Er,Round_elliptical,1
5.88e+17,original,125654,Er,Round_elliptical,1
5.88e+17,original,125655,Er,Round_elliptical,1
5.88e+17,original,125656,Er,Round_elliptical,1
5.88e+17,original,125665,Er,Round_elliptical,1
5.88e+17,original,125672,Er,Round_elliptical,1
5.88e+17,original,125674,Ec,Cigar_elliptical,0
5.88e+17,original,125675,Er,Round_elliptical,1
